country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,record_keeping_ord,financial_formality_index,insurance_coverage_score,attitude_optimism_score,financial_access_score,has_insurance_bin,medical_insurance_bin,funeral_insurance_bin,motor_vehicle_insurance_bin,has_credit_card_bin,insurance_count,insurance_age,insurance_ratio,profit_margin,has_loan_account_bin,debt_ratio,age_country,owner_age_country_A,owner_age_country_B,owner_age_country_C,insurance_country,has_insurance_country_D,total_economic_capacity,cash_flow_ratio,credit_intensity,digital_finance_score,financial_strength_index,financial_access_country,high_compliance_record,insurance_country_weighted
B,35,No,Yes,No,Don't know,Yes,300.0,500.0,97.0,1.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Never had,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,-1.0,,0.0,70,0,35,0,,,397.0,0.1936127744510978,0,0,0,0.9,0,0.0
D,45,Yes,No,No,Don't know,Yes,150.0,1440.0,1440.0,15.0,Never had,Have now,Unknown,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,0.0,Never had,Used to have but don’t have now,Yes,Unknown,Unknown,1.0,1,0,1.25,2.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,0.2,0.0,,0.0,180,0,0,0,0.0,0.0,1590.0,0.9993060374739764,1,0,0,0.7,0,0.7
C,25,Don’t know or N/A,Yes,No,Don't know,Don't know,1105000.0,360000.0,45000.0,,Unknown,Have now,No,Yes,Female,"Yes, sometimes",Yes,Never had,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,No,Have now,Never had,2.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,75,0,0,25,0.0,0.0,1150000.0,0.12499965277874228,1,0,0,0.8,0,0.0
B,53,Yes,No,No,Don't know,Yes,500.0,150.0,300.0,1.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.49999999833333336,,0.0,106,0,53,0,,,800.0,1.9867549668874172,0,0,1,0.9,0,0.0
B,64,Yes,No,No,Don't know,Don't know,940.0,30.0,40.0,2.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.25,0.0,,,,0.0,,0.0,0.0,0.0,0.24999999375000018,,0.0,128,0,64,0,,,980.0,1.2903225806451613,0,0,1,0.0,0,0.0
A,70,Yes,Yes,Yes,No,Yes,5000.0,36000.0,54000.0,6.0,Have now,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",Yes,Yes,No,No,Yes,Unknown,Yes,Have now,Never had,Never had,Unknown,2.0,Never had,Have now,Unknown,Never had,Never had,3.0,2,2,2.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,140.0,0.4,0.3333333333271605,1.0,0.0018518518518175584,70,70,0,0,0.0,0.0,59000.0,1.4999583344907086,2,0,2,2.0,1,2.0
A,45,No,No,No,Yes,Yes,3500.0,2300.0,14000.0,8.0,Never had,Have now,0,Yes,Female,"Yes, always",No,Never had,No,Yes,Yes,No,No,No,Unknown,Yes,Never had,Never had,Never had,Unknown,5.0,Never had,Have now,Unknown,Never had,Used to have but don’t have now,1.0,1,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,0.2,0.8357142856545918,0.0,0.0,45,45,0,0,0.0,0.0,17500.0,6.084311169056932,1,0,1,1.0,0,1.0
A,64,Yes,Yes,No,Yes,Yes,800.0,500.0,150.0,40.0,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,No,Yes,No,No,No,Yes,Yes,Unknown,Never had,Never had,Never had,Unknown,11.0,Never had,Never had,Unknown,Never had,Never had,1.0,1,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,64,64,0,0,0.0,0.0,950.0,0.2994011976047904,1,0,0,1.0,0,0.0
C,32,No,No,No,Yes,Yes,30000.0,312000.0,390000.0,10.0,Unknown,Have now,No,Yes,Female,No,Yes,Never had,No,Yes,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.19999999999948717,0.0,0.0,96,0,0,32,0.0,0.0,420000.0,1.2499959936025846,0,0,1,0.8,0,0.0
C,36,No,Yes,No,No,Yes,550000.0,3500000.0,6928000.0,1.0,Unknown,Have now,No,Yes,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,No,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,1,0,1.75,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.494803695150044,0.0,0.0,108,0,0,36,0.0,0.0,7478000.0,1.9794280058777125,1,0,1,0.8,0,0.0
A,63,Yes,No,No,Yes,Yes,1600.0,8000.0,15000.0,3.0,Never had,Have now,0,Yes,Male,"Yes, sometimes",No,Never had,"Yes, sometimes",Yes,No,No,No,Yes,Unknown,Yes,Never had,Never had,Never had,Unknown,1.0,Never had,Never had,Unknown,Never had,Never had,0.0,1,0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46666666663555556,0.0,0.0,63,63,0,0,0.0,0.0,16600.0,1.8747656542932134,1,0,1,1.0,0,0.0
C,46,No,Yes,Yes,No,No,8400000.0,1000000.0,100800000.0,4.0,Have now,Have now,No,Yes,Male,"Yes, sometimes",Yes,Have now,Yes,No,Yes,Yes,Unknown,Yes,No,Yes,Never had,Have now,Have now,No,,Have now,Never had,Yes,Unknown,Unknown,2.0,4,2,1.75,8.0,1.0,1.0,0.0,1.0,1.0,4.0,184.0,0.8,0.9900793650793552,0.0,0.0,138,0,0,46,3.0,0.0,109200000.0,100.7998992001008,2,3,3,3.2,0,3.2
C,36,Yes,Yes,Yes,Yes,Don't know,900000.0,1800000.0,10800000.0,5.0,Unknown,Have now,No,No,Male,"Yes, sometimes",Yes,Never had,Yes,No,No,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,No,Unknown,Unknown,2.0,1,0,2.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.8333333333332561,0.0,0.0,108,0,0,36,0.0,0.0,11700000.0,5.999996666668519,1,0,1,0.8,0,0.0
B,22,Yes,Yes,No,Don't know,Yes,300.0,190.0,100.0,1.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.5,0.0,,,,0.0,,0.0,0.0,0.0,-0.8999999910000002,,0.0,44,0,22,0,,,400.0,0.5235602094240838,0,0,0,0.0,0,0.0
C,29,No,Yes,No,Don't know,Don't know,60000.0,500000.0,550000.0,3.0,Unknown,Never had,No,No,Male,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Don't know,Yes,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.09090909090892561,0.0,0.0,87,0,0,29,0.0,0.0,610000.0,1.0999978000044,1,0,1,0.0,0,0.0
B,65,No,No,No,No,No,97.0,5000.0,97.0,15.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,Unknown,Used to have but don’t have now,Have now,Have now,Yes,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,0.0,3,0,1.0,6.0,,,,0.0,,0.0,0.0,0.0,-1.0,0.0,0.0,130,0,65,0,,,194.0,0.019396120775844832,0,2,1,2.7,0,0.0
C,42,Don’t know or N/A,No,No,Don't know,Don't know,150000.0,20000.0,1800000.0,1.0,Unknown,Never had,No,No,Female,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Don't know,No,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,0.5,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.9888888888883395,0.0,0.0,126,0,0,42,0.0,0.0,1950000.0,89.99550022498875,1,0,1,0.0,0,0.0
A,64,Yes,No,No,No,No,,3000.0,6000.0,10.0,Never had,Never had,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,No,Yes,Yes,Yes,Never had,Never had,Never had,Unknown,11.0,Never had,Never had,Unknown,Never had,Never had,3.0,0,0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999991666666,0.0,0.0,64,64,0,0,0.0,0.0,6000.0,1.9993335554815062,1,0,1,0.0,0,0.0
D,21,Yes,Yes,No,Don't know,Don't know,300.0,2160.0,2400.0,0.0,Never had,Unknown,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",Don't know,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,5.0,Never had,Never had,Unknown,Unknown,Unknown,3.0,0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999995833334,,0.0,84,0,0,0,0.0,0.0,2700.0,1.1105969458583989,1,0,1,0.0,0,0.0
C,22,Yes,No,No,No,No,30000.0,4000.0,20000.0,2.0,Unknown,Have now,No,No,Female,"Yes, always",Yes,Never had,No,No,Yes,No,Unknown,Yes,No,No,Never had,Never had,Never had,No,,Unknown,Unknown,No,Never had,Never had,1.0,1,0,1.75,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.79999999996,0.0,0.0,66,0,0,22,0.0,0.0,50000.0,4.998750312421895,1,0,1,0.8,0,0.0
D,34,Yes,No,No,Don't know,Don't know,80.0,1008.0,3360.0,10.0,Never had,Unknown,Unknown,No,Female,No,No,Never had,No,Don't know,Do not know / N‎/A,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999997916667,,0.0,136,0,0,0,0.0,0.0,3440.0,3.3300297324083252,0,0,1,0.0,0,0.0
B,42,No,No,No,No,Don't know,4500.0,2000.0,3000.0,2.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Never had,Never had,0.0,0,0,0.75,0.0,,,,0.0,,0.0,0.0,0.0,0.33333333322222225,,0.0,84,0,42,0,,,7500.0,1.4992503748125936,0,0,1,0.0,0,0.0
D,26,Yes,No,No,No,No,60.0,360.0,360.0,1.0,Never had,Have now,Unknown,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,1.0,Never had,Never had,Unknown,Unknown,Unknown,3.0,1,0,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,104,0,0,0,0.0,0.0,420.0,0.997229916897507,1,0,0,0.7,0,0.0
D,48,Yes,Yes,No,No,No,600.0,2400.0,5400.0,6.0,Never had,Have now,Unknown,Yes,Male,"Yes, sometimes",No,Never had,"Yes, sometimes",No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Used to have but don’t have now,Have now,Unknown,Unknown,Unknown,0.0,1,1,1.25,2.0,0.0,1.0,1.0,0.0,0.0,2.0,96.0,0.4,0.5555555554526749,,0.0,192,0,0,0,0.0,0.0,6000.0,2.2490628904623073,1,0,1,0.7,0,1.4
D,52,Yes,Yes,No,No,No,500.0,,,18.0,Never had,Unknown,Yes,Yes,Female,"Yes, always",Yes,Never had,"Yes, always",Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Have now,Yes,Unknown,Unknown,3.0,0,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,0.2,,,0.0,208,0,0,0,0.0,0.0,500.0,,1,0,0,0.0,0,0.7
C,35,No,Yes,No,Don't know,Don't know,600000.0,200000.0,7200000.0,8.0,Unknown,Never had,No,Yes,Female,No,Yes,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,Yes,No,Never had,Never had,Used to have but don’t have now,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,1.75,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.9722222222220872,0.0,0.0,105,0,0,35,0.0,0.0,7800000.0,35.999820000899994,0,0,1,0.0,0,0.0
D,38,Yes,No,No,Yes,Yes,3600.0,,,3.0,Never had,Unknown,Unknown,No,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Have now,Unknown,Unknown,Unknown,0.0,0,1,1.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,0.2,,,0.0,152,0,0,0,0.0,0.0,3600.0,,1,0,0,0.0,0,0.7
A,46,No,No,No,No,Yes,5000.0,30000.0,120000.0,7.0,Never had,Have now,0,Yes,Male,"Yes, sometimes",No,Never had,No,No,Yes,No,No,Yes,Yes,Yes,Never had,Never had,Never had,Unknown,5.0,Never had,Have now,Unknown,Used to have but don’t have now,Used to have but don’t have now,1.0,1,1,1.25,2.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,0.2,0.74999999999375,0.0,0.0,46,46,0,0,0.0,0.0,125000.0,3.999866671110963,1,0,1,1.0,0,1.0
D,38,No,Yes,No,No,Yes,150.0,1800.0,3600.0,8.0,Never had,Have now,Unknown,Yes,Male,No,No,Used to have but don’t have now,No,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,2.0,Used to have but don’t have now,Used to have but don’t have now,Unknown,Unknown,Unknown,1.0,1,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,114.0,0.6,0.4999999998611111,,0.0,152,0,0,0,0.0,0.0,3750.0,1.9988895058300944,0,0,1,0.7,0,2.0999999999999996
B,23,Yes,No,No,No,Yes,97.0,800.0,97.0,2.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Never had,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,-1.0,,0.0,46,0,23,0,,,194.0,0.12109862671660425,0,0,0,0.9,0,0.0
C,20,Don’t know or N/A,Yes,No,Don't know,Don't know,15000.0,6000.0,5000.0,1.0,Unknown,Never had,Yes,No,Male,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,No,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Used to have but don’t have now,Never had,1.0,0,0,1.25,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.19999999995999998,0.0,0.0,60,0,0,20,0.0,0.0,20000.0,0.8331944675887352,1,0,0,0.0,0,0.0
B,41,Yes,No,No,Yes,Yes,2000.0,500.0,800.0,9.0,Never had,Have now,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Never had,Used to have but don’t have now,0.0,1,0,1.0,2.0,,,,0.0,,0.0,0.0,0.0,0.37499999953125,,0.0,82,0,41,0,,,2800.0,1.596806387225549,0,0,1,0.9,0,0.0
C,63,Don’t know or N/A,No,No,Don't know,Don't know,168000.0,70000.0,168000.0,2.0,Unknown,Never had,No,No,Female,No,Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Have now,Never had,1.0,0,0,1.25,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.583333333329861,0.0,0.0,189,0,0,63,0.0,0.0,336000.0,2.399965714775503,0,0,1,0.0,0,0.0
D,32,Yes,No,No,No,No,250.0,1000.0,3000.0,6.0,Never had,Unknown,Unknown,No,Female,No,Yes,Never had,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666664444445,,0.0,128,0,0,0,0.0,0.0,3250.0,2.997002997002997,0,0,1,0.0,0,0.0
B,28,Yes,No,No,No,Yes,2200.0,500.0,1000.0,12.0,Never had,Have now,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.4999999995,,0.0,56,0,28,0,,,3200.0,1.996007984031936,0,0,1,0.9,0,0.0
A,34,Yes,No,No,No,Yes,3500.0,13250.0,15600.0,2.0,Never had,Have now,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,Don't know,Yes,Unknown,Yes,Never had,Never had,Used to have but don’t have now,Unknown,11.0,Never had,Never had,Unknown,Never had,Never had,0.0,1,0,1.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15064102563136916,0.0,0.0,34,34,0,0,0.0,0.0,19100.0,1.1772696400271678,1,0,1,1.0,0,0.0
D,57,No,No,No,No,Yes,60.0,90.0,800.0,10.0,Never had,Have now,Unknown,No,Female,No,No,Never had,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Yes,Unknown,Unknown,1.0,1,0,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887499998890625,,0.0,228,0,0,0,0.0,0.0,860.0,8.791208791208792,0,0,1,0.7,0,0.0
A,22,Yes,No,No,No,Yes,500.0,1600.0,1500.0,3.0,Never had,Have now,Yes,Yes,Male,"Yes, sometimes",No,Never had,"Yes, sometimes",No,Yes,No,Don't know,Yes,Yes,Yes,Never had,Never had,Never had,Unknown,3.0,Never had,Never had,Unknown,Used to have but don’t have now,Never had,0.0,1,0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666662222222,0.0,0.0,22,22,0,0,0.0,0.0,2000.0,0.9369144284821986,1,0,0,1.0,0,0.0
B,41,Yes,No,No,No,No,22000.0,97.0,20000.0,3.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Never had,Never had,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.9951499999502424,,0.0,82,0,41,0,,,42000.0,204.08163265306123,0,0,1,0.9,0,0.0
C,44,Don’t know or N/A,No,No,Don't know,Yes,80000.0,50000.0,15000.0,15.0,Unknown,Never had,Yes,Yes,Male,No,Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,Yes,No,Used to have but don’t have now,Never had,Never had,No,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,1.0,0,0,1.25,0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,132,0,0,44,0.0,0.0,95000.0,0.2999940001199976,0,0,0,0.0,0,0.0
C,43,Yes,Yes,No,Don't know,Don't know,600000.0,30000.0,7200000.0,6.0,Unknown,Never had,Yes,Yes,Male,No,No,Never had,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Don't know,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,0,0,1.25,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.995833333333195,0.0,0.0,129,0,0,43,0.0,0.0,7800000.0,239.99200026665778,0,0,1,0.0,0,0.0
A,34,Yes,Yes,No,Don't know,Yes,13000.0,4000.0,8000.0,3.0,Never had,Have now,0,No,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Yes,No,No,No,Yes,Unknown,Yes,Never had,Never had,Never had,Unknown,8.0,Never had,Never had,Unknown,Never had,Never had,0.0,1,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999375,0.0,0.0,34,34,0,0,0.0,0.0,21000.0,1.9995001249687578,1,0,1,1.0,0,0.0
B,70,Yes,Don’t know or N/A,Yes,No,No,97.0,97.0,97.0,10.0,Don't know,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Yes,Don't know,Don't know,Have now,Unknown,,Unknown,Unknown,Yes,Unknown,Used to have but don’t have now,0.0,1,0,1.0,2.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,140,0,70,0,,,194.0,0.9897959183673469,0,1,0,0.9,0,0.0
B,68,No,No,No,Yes,Yes,900.0,350.0,900.0,10.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Never had,Used to have but don’t have now,0.0,1,0,0.75,2.0,,,,0.0,,0.0,0.0,0.0,0.6111111104320988,,0.0,136,0,68,0,,,1800.0,2.5641025641025643,0,0,1,0.9,0,0.0
C,28,Don’t know or N/A,No,No,Don't know,Don't know,6000000.0,400000.0,750000.0,1.0,Unknown,Have now,No,Yes,Male,No,Yes,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,1,0,1.25,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.46666666666604445,0.0,0.0,84,0,0,28,0.0,0.0,6750000.0,1.8749953125117187,0,0,1,0.8,0,0.0
C,33,Yes,No,No,Yes,Yes,84000.0,10000.0,1008000.0,7.0,Unknown,Never had,No,No,Female,No,Yes,Never had,Yes,Yes,Yes,No,Unknown,Yes,No,Yes,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,0,0,1.75,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.9900793650783829,0.0,0.0,99,0,0,33,0.0,0.0,1092000.0,100.78992100789921,0,0,1,0.0,0,0.0
D,47,No,Yes,No,No,Yes,80.0,1080.0,600.0,20.0,Never had,Unknown,Yes,No,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Yes,Unknown,Unknown,0.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7999999986666667,,0.0,188,0,0,0,0.0,0.0,680.0,0.5550416281221091,1,0,0,0.0,0,0.0
A,40,Yes,No,No,Don't know,Yes,5000.0,35000.0,94000.0,2.0,Never had,Have now,0,Yes,Male,No,No,Never had,"Yes, sometimes",Yes,Yes,No,Don't know,Yes,Yes,Yes,Have now,Have now,Have now,Unknown,9.0,Never had,Never had,Unknown,Never had,Never had,0.0,4,0,1.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627659574461408,1.0,0.0010638297872227252,40,40,0,0,0.0,0.0,99000.0,2.685637553212765,1,2,2,4.0,0,0.0
A,58,Yes,No,Yes,No,Yes,4000.0,,4000.0,15.0,Never had,Never had,0,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,Yes,Yes,Unknown,Yes,Never had,Never had,Used to have but don’t have now,Unknown,7.0,Used to have but don’t have now,Have now,Unknown,Used to have but don’t have now,Never had,3.0,0,1,1.75,0.0,0.0,1.0,1.0,0.0,0.0,2.0,116.0,0.4,,0.0,0.0,58,58,0,0,0.0,0.0,8000.0,,1,0,0,0.0,1,2.0
B,59,No,Don’t know or N/A,No,Don't know,Don't know,500.0,32.0,36.0,0.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,0.75,0.0,,,,0.0,,0.0,0.0,0.0,0.11111110802469146,,0.0,118,0,59,0,,,536.0,1.0909090909090908,0,0,1,0.0,0,0.0
C,30,Don’t know or N/A,Yes,No,Don't know,Yes,1800000.0,85000.0,45000.0,3.0,Never had,Never had,No,Yes,Female,No,Yes,Never had,Yes,Don?t know / doesn?t apply,No,No,Unknown,No,No,No,Never had,Never had,Never had,Yes,,Never had,Never had,Yes,Unknown,Unknown,2.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8888888888691358,0.0,0.0,90,0,0,30,0.0,0.0,1845000.0,0.5294055364054541,0,0,0,0.0,0,0.0
B,44,Yes,No,Yes,Don't know,No,12000.0,2400.0,10000.0,3.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.759999999924,,0.0,88,0,44,0,,,22000.0,4.164931278633903,0,0,1,0.9,0,0.0
